Item_Fat_Content,Item_MRP,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
1,119.944,Dairy,0.223633668,,1985,OUT019,Tier 1,Small,Grocery Store
0,40.348,Snack Foods,0.039705236,18.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,35.8532,Hard Drinks,0.070644938,8.01,2007,OUT017,Tier 2,,Supermarket Type1
1,50.3692,Dairy,0.072394912,12.35,1997,OUT046,Tier 1,Small,Supermarket Type1
0,101.2042,Frozen Foods,0.12588618,6.325,2007,OUT017,Tier 2,,Supermarket Type1
0,91.31200000000001,Soft Drinks,0.073431813,15.35,2002,OUT045,Tier 2,,Supermarket Type1
0,260.2962,Snack Foods,0.077724599,18.25,1997,OUT046,Tier 1,Small,Supermarket Type1
1,226.3062,Starchy Foods,0.005587545,19.2,2004,OUT035,Tier 2,Small,Supermarket Type1
1,163.8526,Fruits and Vegetables,0.053884439000000006,11.1,2002,OUT045,Tier 2,,Supermarket Type1
0,100.9332,Breads,0.024563959,6.55,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,130.33100000000002,Frozen Foods,0.057778979,8.985,1987,OUT013,Tier 3,High,Supermarket Type1
0,198.1084,Soft Drinks,0.19276691699999998,11.8,1998,OUT010,Tier 3,,Grocery Store
0,142.0812,Health and Hygiene,0.06745148599999999,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,194.611,Snack Foods,0.173448501,15.1,2004,OUT035,Tier 2,Small,Supermarket Type1
1,189.053,Canned,0.0,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,126.5046,Canned,0.096694919,,1985,OUT019,Tier 1,Small,Grocery Store
0,44.5086,Fruits and Vegetables,0.07679167099999999,16.0,1987,OUT013,Tier 3,High,Supermarket Type1
0,91.68299999999999,Baking Goods,0.076075485,15.1,1997,OUT046,Tier 1,Small,Supermarket Type1
0,40.9454,Frozen Foods,0.044312181,16.2,2002,OUT045,Tier 2,,Supermarket Type1
0,176.3712,Fruits and Vegetables,0.156424341,6.425,1998,OUT010,Tier 3,,Grocery Store
0,125.8704,Snack Foods,0.17142990600000002,11.5,2002,OUT045,Tier 2,,Supermarket Type1
0,173.2054,Household,0.0,12.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,144.4128,Hard Drinks,0.020818872,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,155.7998,Dairy,0.062082947,14.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,149.905,Seafood,0.146178155,17.35,1987,OUT013,Tier 3,High,Supermarket Type1
1,104.6306,Meat,0.024641247,5.63,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,121.2414,Household,0.012653565,18.6,1997,OUT046,Tier 1,Small,Supermarket Type1
1,175.6054,Soft Drinks,0.078762707,,1985,OUT019,Tier 1,Small,Grocery Store
0,128.5678,Snack Foods,0.13707192,6.405,2007,OUT017,Tier 2,,Supermarket Type1
1,127.8678,Fruits and Vegetables,0.059922682000000005,20.2,2002,OUT045,Tier 2,,Supermarket Type1
0,192.8846,Health and Hygiene,0.051802741,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,104.3332,Snack Foods,0.143931094,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,161.8894,Canned,0.028420723999999998,7.96,2002,OUT045,Tier 2,,Supermarket Type1
0,147.6734,Health and Hygiene,0.025008936000000002,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,173.4738,Soft Drinks,0.09830284800000001,17.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,149.505,Fruits and Vegetables,0.049418994,13.65,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,224.2088,Fruits and Vegetables,0.053802487,10.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,60.5194,Fruits and Vegetables,0.093873561,15.1,2004,OUT035,Tier 2,Small,Supermarket Type1
1,45.4428,Snack Foods,0.02328537,16.85,2007,OUT017,Tier 2,,Supermarket Type1
0,156.5314,Breads,0.127585158,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,77.9302,Frozen Foods,0.044057131,14.3,1998,OUT010,Tier 3,,Grocery Store
0,107.6622,Snack Foods,0.0075165169999999995,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,245.2144,Frozen Foods,0.047525766,9.695,2002,OUT045,Tier 2,,Supermarket Type1
1,164.1842,Snack Foods,0.010981858,10.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,160.6552,Snack Foods,0.010039894,17.6,1997,OUT046,Tier 1,Small,Supermarket Type1
0,120.544,Snack Foods,0.08074705900000001,10.195,2007,OUT017,Tier 2,,Supermarket Type1
0,109.2886,Dairy,0.021958822000000003,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,234.03,Canned,0.101831776,4.615,1997,OUT046,Tier 1,Small,Supermarket Type1
0,40.4138,Fruits and Vegetables,0.029784839,8.325,1997,OUT046,Tier 1,Small,Supermarket Type1
0,252.104,Hard Drinks,0.072122618,8.395,2002,OUT045,Tier 2,,Supermarket Type1
0,191.6162,Household,0.050340435999999995,16.2,1997,OUT046,Tier 1,Small,Supermarket Type1
1,146.4102,Fruits and Vegetables,0.04944097,6.46,2007,OUT017,Tier 2,,Supermarket Type1
0,168.9448,Household,0.103356186,12.5,1987,OUT013,Tier 3,High,Supermarket Type1
0,76.6012,Hard Drinks,0.053892008,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,244.4828,Snack Foods,0.03492891,14.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,161.1578,Breads,0.142538224,10.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,161.9578,Snack Foods,0.108619696,20.75,1987,OUT013,Tier 3,High,Supermarket Type1
0,196.71099999999998,Household,0.008843726,14.15,2007,OUT017,Tier 2,,Supermarket Type1
0,248.8776,Frozen Foods,0.08353725599999999,5.155,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,60.3536,Fruits and Vegetables,0.019007466,15.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,94.0462,Household,0.074225409,20.2,2004,OUT035,Tier 2,Small,Supermarket Type1
0,101.87,Fruits and Vegetables,0.183250395,8.985,1987,OUT013,Tier 3,High,Supermarket Type1
0,35.9506,Canned,0.131484879,15.85,1998,OUT010,Tier 3,,Grocery Store
1,116.3808,Fruits and Vegetables,0.045236995999999995,10.195,2007,OUT017,Tier 2,,Supermarket Type1
1,240.4538,Baking Goods,0.0,20.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,96.6726,Dairy,0.038302823,6.905,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,249.9724,Baking Goods,0.073666699,15.7,1997,OUT046,Tier 1,Small,Supermarket Type1
1,74.0354,Frozen Foods,0.033527475,8.155,1987,OUT013,Tier 3,High,Supermarket Type1
0,99.47,Breads,0.079338525,6.44,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,168.9816,Breads,0.081439977,19.85,2004,OUT035,Tier 2,Small,Supermarket Type1
0,247.5776,Household,0.026662015,16.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,187.2898,Frozen Foods,0.006097005,13.1,2007,OUT017,Tier 2,,Supermarket Type1
1,86.2856,Baking Goods,0.10037995599999999,9.395,2004,OUT035,Tier 2,Small,Supermarket Type1
1,60.0904,Starchy Foods,0.043892097000000005,7.06,2004,OUT035,Tier 2,Small,Supermarket Type1
0,106.0306,Household,0.109755674,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,110.1544,Health and Hygiene,0.058599942,20.0,2002,OUT045,Tier 2,,Supermarket Type1
1,55.1614,Breakfast,0.069479757,9.0,2007,OUT017,Tier 2,,Supermarket Type1
0,42.2796,Frozen Foods,0.08523300699999999,6.4,2007,OUT017,Tier 2,,Supermarket Type1
0,178.9002,Dairy,0.053460550999999995,6.42,2004,OUT035,Tier 2,Small,Supermarket Type1
0,162.5526,Snack Foods,0.06929452,,1985,OUT019,Tier 1,Small,Grocery Store
0,119.344,Fruits and Vegetables,0.12220809099999999,7.72,2007,OUT017,Tier 2,,Supermarket Type1
0,167.4474,Household,0.012542375,17.7,1997,OUT046,Tier 1,Small,Supermarket Type1
1,42.6112,Snack Foods,0.066383024,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,40.348,Health and Hygiene,0.037894845,11.0,1997,OUT046,Tier 1,Small,Supermarket Type1
0,36.4874,Household,0.021561415,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,259.8304,Snack Foods,0.027320856,9.6,1987,OUT013,Tier 3,High,Supermarket Type1
0,96.2726,Health and Hygiene,0.060359181,,1985,OUT019,Tier 1,Small,Grocery Store
1,125.5046,Canned,0.054959317,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,101.9332,Snack Foods,0.041450453,6.935,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,110.6228,Canned,0.13998208,6.885,2004,OUT035,Tier 2,Small,Supermarket Type1
1,89.7488,Frozen Foods,0.011317898,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,191.382,Frozen Foods,0.042002566,11.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,37.1506,Health and Hygiene,0.012709331,16.5,2007,OUT017,Tier 2,,Supermarket Type1
0,121.9414,Breads,0.046637544,15.0,2007,OUT017,Tier 2,,Supermarket Type1
1,92.9804,Breakfast,0.130290904,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,120.3782,Household,0.05800138,20.1,1998,OUT010,Tier 3,,Grocery Store
0,173.7054,Snack Foods,0.025179177999999997,15.6,1987,OUT013,Tier 3,High,Supermarket Type1
0,37.219,Frozen Foods,0.0,15.35,1997,OUT046,Tier 1,Small,Supermarket Type1
0,215.1534,Frozen Foods,0.082475411,9.0,2007,OUT017,Tier 2,,Supermarket Type1
1,84.9224,Canned,0.05271917,8.975,2004,OUT035,Tier 2,Small,Supermarket Type1
1,180.6292,Meat,0.09113445199999999,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,127.9678,Fruits and Vegetables,0.059801402999999996,20.2,1997,OUT046,Tier 1,Small,Supermarket Type1
1,190.653,Soft Drinks,0.007058626,6.115,2002,OUT045,Tier 2,,Supermarket Type1
0,120.2414,Household,0.029048089,7.725,1987,OUT013,Tier 3,High,Supermarket Type1
0,245.146,Household,0.07649067799999999,12.3,1987,OUT013,Tier 3,High,Supermarket Type1
1,112.8176,Dairy,0.0,5.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,145.2102,Household,0.043168763,,1985,OUT019,Tier 1,Small,Grocery Store
1,80.0302,Snack Foods,0.026026406000000002,13.65,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,90.6488,Frozen Foods,0.011363508000000001,6.115,1987,OUT013,Tier 3,High,Supermarket Type1
1,107.7254,Fruits and Vegetables,0.043045942000000004,14.6,2002,OUT045,Tier 2,,Supermarket Type1
1,40.448,Snack Foods,0.007157526,15.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,93.61200000000001,Snack Foods,0.267753377,7.365,1998,OUT010,Tier 3,,Grocery Store
0,60.422,Snack Foods,0.196267755,,1985,OUT019,Tier 1,Small,Grocery Store
0,198.4426,Dairy,0.09336772300000001,6.615,2004,OUT035,Tier 2,Small,Supermarket Type1
1,88.4856,Baking Goods,0.10080792300000001,9.395,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,126.2362,Frozen Foods,0.047898827000000005,16.1,2002,OUT045,Tier 2,,Supermarket Type1
0,127.902,Starchy Foods,0.07118472099999999,12.5,1987,OUT013,Tier 3,High,Supermarket Type1
1,122.2756,Snack Foods,0.087767643,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,83.1908,Fruits and Vegetables,0.10619461699999999,6.59,2007,OUT017,Tier 2,,Supermarket Type1
0,146.076,Snack Foods,0.13963441099999999,16.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,212.4902,Canned,0.184014453,13.65,1987,OUT013,Tier 3,High,Supermarket Type1
0,74.7696,Frozen Foods,0.036177057,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,161.221,Household,0.05837308,5.11,1998,OUT010,Tier 3,,Grocery Store
0,143.7154,Frozen Foods,0.267701662,10.195,1998,OUT010,Tier 3,,Grocery Store
0,93.1146,Fruits and Vegetables,0.09336772300000001,7.325,2004,OUT035,Tier 2,Small,Supermarket Type1
0,127.5652,Household,0.092948793,5.945,1987,OUT013,Tier 3,High,Supermarket Type1
0,98.9042,Fruits and Vegetables,0.027469924,10.3,2007,OUT017,Tier 2,,Supermarket Type1
1,195.1452,Meat,0.021951903999999998,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,196.6794,Fruits and Vegetables,0.064806913,10.895,2002,OUT045,Tier 2,,Supermarket Type1
0,33.6558,Breads,0.086470378,10.195,1998,OUT010,Tier 3,,Grocery Store
0,106.0938,Baking Goods,0.033007266,15.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,218.9482,Snack Foods,0.135029856,11.1,1987,OUT013,Tier 3,High,Supermarket Type1
0,142.447,Household,0.015159706,6.38,2004,OUT035,Tier 2,Small,Supermarket Type1
1,189.653,Fruits and Vegetables,0.059067021,10.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,38.1848,Snack Foods,0.045470757,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,124.7362,Hard Drinks,0.038894579,19.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,237.6932,Snack Foods,0.0,9.395,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,192.7504,Snack Foods,0.05289235,18.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,160.4894,Canned,0.028363202999999997,7.96,1997,OUT046,Tier 1,Small,Supermarket Type1
0,78.1986,Canned,0.072825279,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1
0,239.7564,Soft Drinks,0.052058877,10.8,2004,OUT035,Tier 2,Small,Supermarket Type1
0,236.3248,Household,0.019763707,,1985,OUT019,Tier 1,Small,Grocery Store
0,118.844,Starchy Foods,0.025904641000000003,12.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,92.7804,Breakfast,0.131190433,6.92,2002,OUT045,Tier 2,,Supermarket Type1
0,57.3246,Frozen Foods,0.114790042,9.195,1987,OUT013,Tier 3,High,Supermarket Type1
0,234.8616,Hard Drinks,0.075567131,8.895,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,231.0352,Canned,0.030842666,8.42,1997,OUT046,Tier 1,Small,Supermarket Type1
0,87.1882,Household,0.09047883,6.525,2002,OUT045,Tier 2,,Supermarket Type1
0,59.8904,Soft Drinks,0.107577534,15.85,2004,OUT035,Tier 2,Small,Supermarket Type1
0,147.876,Dairy,0.064867575,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,227.77200000000002,Fruits and Vegetables,0.103871404,19.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,104.5622,Snack Foods,0.029495953999999998,5.175,1997,OUT046,Tier 1,Small,Supermarket Type1
1,63.4168,Snack Foods,0.056690820999999995,5.59,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,174.308,Hard Drinks,0.044241935999999996,18.25,2004,OUT035,Tier 2,Small,Supermarket Type1
0,188.8872,Soft Drinks,0.09376333,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,158.0946,Fruits and Vegetables,0.043832987999999996,13.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,129.131,Household,0.041028182999999996,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,171.208,Fruits and Vegetables,0.110182726,7.1,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,222.0456,Household,0.0,18.2,1997,OUT046,Tier 1,Small,Supermarket Type1
0,195.2768,Canned,0.117994019,4.905,2007,OUT017,Tier 2,,Supermarket Type1
0,186.7898,Fruits and Vegetables,0.130200124,9.695,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,36.8874,Snack Foods,0.123687134,6.385,2004,OUT035,Tier 2,Small,Supermarket Type1
0,163.3526,Others,0.048450920999999994,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,222.0798,Canned,0.13389874300000001,11.0,2007,OUT017,Tier 2,,Supermarket Type1
0,108.65700000000001,Snack Foods,0.026766644,7.31,1987,OUT013,Tier 3,High,Supermarket Type1
0,110.8228,Fruits and Vegetables,0.0,12.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,186.62400000000002,Fruits and Vegetables,0.066621085,6.78,1997,OUT046,Tier 1,Small,Supermarket Type1
0,127.8336,Household,0.049039680999999995,18.1,2002,OUT045,Tier 2,,Supermarket Type1
1,74.4354,Frozen Foods,0.222132498,,1985,OUT019,Tier 1,Small,Grocery Store
0,228.50099999999998,Baking Goods,0.035554996,12.65,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,95.8068,Starchy Foods,0.0,13.5,2007,OUT017,Tier 2,,Supermarket Type1
0,185.8582,Snack Foods,0.031221915,8.63,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,131.431,Frozen Foods,0.019934187,15.1,1997,OUT046,Tier 1,Small,Supermarket Type1
0,34.3558,Frozen Foods,0.039986574,13.65,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,249.175,Household,0.021546531,10.0,2007,OUT017,Tier 2,,Supermarket Type1
1,189.1872,Snack Foods,0.043084893,7.42,1998,OUT010,Tier 3,,Grocery Store
0,88.6172,Dairy,0.130846833,5.8,1987,OUT013,Tier 3,High,Supermarket Type1
1,129.2626,Baking Goods,0.0,5.465,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,127.2362,Health and Hygiene,0.07148242099999999,15.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,119.0098,Fruits and Vegetables,0.02154496,19.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,117.7808,Fruits and Vegetables,0.044945123,10.195,1987,OUT013,Tier 3,High,Supermarket Type1
1,197.7742,Fruits and Vegetables,0.043225203,11.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,74.83800000000001,Hard Drinks,0.058384822999999995,10.8,1987,OUT013,Tier 3,High,Supermarket Type1
0,197.5084,Household,0.02584838,14.6,2007,OUT017,Tier 2,,Supermarket Type1
0,127.902,Meat,0.026710788,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,229.3036,Fruits and Vegetables,0.022470715,20.1,2002,OUT045,Tier 2,,Supermarket Type1
0,141.14700000000002,Others,0.015764902,15.35,2007,OUT017,Tier 2,,Supermarket Type1
1,100.3674,Meat,0.12187603300000001,17.7,1997,OUT046,Tier 1,Small,Supermarket Type1
0,169.9106,Fruits and Vegetables,0.13573321800000002,17.0,1997,OUT046,Tier 1,Small,Supermarket Type1
1,51.2692,Frozen Foods,0.085818761,15.5,2004,OUT035,Tier 2,Small,Supermarket Type1
0,91.912,Health and Hygiene,0.035649249,16.5,2004,OUT035,Tier 2,Small,Supermarket Type1
0,164.5184,Household,0.011727514,,1985,OUT019,Tier 1,Small,Grocery Store
0,129.7994,Breakfast,0.143328443,15.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,255.5672,Dairy,0.030777863,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,247.4776,Household,0.026615592999999996,16.7,2004,OUT035,Tier 2,Small,Supermarket Type1
0,256.9962,Snack Foods,0.078164241,18.25,2007,OUT017,Tier 2,,Supermarket Type1
1,172.6764,Fruits and Vegetables,0.164558565,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,164.62099999999998,Household,0.034845667999999996,5.11,1987,OUT013,Tier 3,High,Supermarket Type1
0,87.8198,Dairy,0.045179902,8.21,2007,OUT017,Tier 2,,Supermarket Type1
1,73.6354,Frozen Foods,0.033745202,8.155,2007,OUT017,Tier 2,,Supermarket Type1
0,81.5592,Baking Goods,0.015846096,9.195,1987,OUT013,Tier 3,High,Supermarket Type1
0,189.9504,Household,0.088982596,18.35,1997,OUT046,Tier 1,Small,Supermarket Type1
1,86.954,Snack Foods,0.011171624,10.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,214.5534,Frozen Foods,0.08234560099999999,9.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,145.5418,Household,0.023805745,20.25,1998,OUT010,Tier 3,,Grocery Store
1,88.25399999999999,Canned,0.030694361,19.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,77.9986,Fruits and Vegetables,0.051728948,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,89.6146,Canned,0.026738937,,1985,OUT019,Tier 1,Small,Grocery Store
0,122.073,Fruits and Vegetables,0.024198404,20.75,2002,OUT045,Tier 2,,Supermarket Type1
0,109.1938,Others,0.09117876800000001,12.8,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,154.6656,Baking Goods,0.037887894,17.75,1997,OUT046,Tier 1,Small,Supermarket Type1
0,132.7284,Baking Goods,0.055358452,18.85,1997,OUT046,Tier 1,Small,Supermarket Type1
0,152.1024,Baking Goods,0.23024692800000002,,1985,OUT019,Tier 1,Small,Grocery Store
0,122.7756,Meat,0.008939091,11.0,1987,OUT013,Tier 3,High,Supermarket Type1
1,166.0816,Breads,0.08138759400000001,19.85,1987,OUT013,Tier 3,High,Supermarket Type1
0,109.8544,Baking Goods,0.081230024,15.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,35.5216,Household,0.323637245,,1985,OUT019,Tier 1,Small,Grocery Store
1,41.148,Snack Foods,0.007186838,15.85,2007,OUT017,Tier 2,,Supermarket Type1
1,106.8596,Fruits and Vegetables,0.013672625,16.1,2007,OUT017,Tier 2,,Supermarket Type1
1,214.8218,Frozen Foods,0.105612027,5.845,2007,OUT017,Tier 2,,Supermarket Type1
0,108.9596,Health and Hygiene,0.016235909,16.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,101.8674,Meat,0.12177461099999999,17.7,1987,OUT013,Tier 3,High,Supermarket Type1
1,122.6072,Fruits and Vegetables,0.03111966,7.55,2007,OUT017,Tier 2,,Supermarket Type1
0,89.0172,Meat,0.02580175,18.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,220.7798,Snack Foods,0.087856073,15.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,186.9898,Snack Foods,0.047889939000000006,18.6,1997,OUT046,Tier 1,Small,Supermarket Type1
0,117.8124,Baking Goods,0.021273561,13.3,1997,OUT046,Tier 1,Small,Supermarket Type1
1,101.8648,Baking Goods,0.10479770199999999,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,125.9046,Frozen Foods,0.066296239,,1985,OUT019,Tier 1,Small,Grocery Store
0,143.3154,Household,0.022988988999999998,,1985,OUT019,Tier 1,Small,Grocery Store
0,165.1158,Dairy,0.075212058,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,236.7248,Household,0.059660385999999996,15.1,2007,OUT017,Tier 2,,Supermarket Type1
0,85.4224,Health and Hygiene,0.267106722,,1985,OUT019,Tier 1,Small,Grocery Store
0,120.244,Soft Drinks,0.13689554,7.535,1998,OUT010,Tier 3,,Grocery Store
0,115.0518,Fruits and Vegetables,0.0,12.35,2004,OUT035,Tier 2,Small,Supermarket Type1
0,107.6938,Health and Hygiene,0.247843179,20.25,1998,OUT010,Tier 3,,Grocery Store
0,83.125,Snack Foods,0.04545430599999999,9.395,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,118.14399999999999,Canned,0.0,12.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,196.6084,Snack Foods,0.0,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,91.1804,Breakfast,0.130924914,6.92,1997,OUT046,Tier 1,Small,Supermarket Type1
0,175.737,Fruits and Vegetables,0.057076739,5.735,2002,OUT045,Tier 2,,Supermarket Type1
0,235.5248,Household,0.011233267,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,97.0068,Snack Foods,0.047257274,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1
1,189.85299999999998,Fruits and Vegetables,0.058827383,10.3,1997,OUT046,Tier 1,Small,Supermarket Type1
0,98.47,Fruits and Vegetables,0.184150125,8.985,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,36.4874,Snack Foods,0.12360757800000001,6.385,1987,OUT013,Tier 3,High,Supermarket Type1
0,145.1102,Soft Drinks,0.014552313,5.78,2004,OUT035,Tier 2,Small,Supermarket Type1
0,167.3158,Soft Drinks,0.096297398,9.6,1997,OUT046,Tier 1,Small,Supermarket Type1
0,34.9532,Health and Hygiene,0.076044136,16.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,103.499,Frozen Foods,0.030309247,5.88,2002,OUT045,Tier 2,,Supermarket Type1
0,181.5634,Snack Foods,0.108110205,9.195,2002,OUT045,Tier 2,,Supermarket Type1
0,163.8552,Snack Foods,0.010060255,17.6,2002,OUT045,Tier 2,,Supermarket Type1
0,92.9462,Fruits and Vegetables,0.099669602,18.35,2007,OUT017,Tier 2,,Supermarket Type1
0,164.3526,Soft Drinks,0.037186151,17.25,1997,OUT046,Tier 1,Small,Supermarket Type1
1,104.9648,Breads,0.056553503,20.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,165.8526,Health and Hygiene,0.08053675099999999,5.4,1998,OUT010,Tier 3,,Grocery Store
1,257.4304,Snack Foods,0.066751989,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,185.2266,Fruits and Vegetables,0.026044866,17.5,1998,OUT010,Tier 3,,Grocery Store
0,227.4352,Snack Foods,0.092137107,15.2,2009,OUT018,Tier 3,Medium,Supermarket Type2
