"","Item_Fat_Content","Item_MRP","Item_Type","Item_Visibility","Item_Weight","Outlet_Establishment_Year","Outlet_Identifier","Outlet_Location_Type","Outlet_Size","Outlet_Type"
"9912",0,213.656,"Others",0.009728926,11.3910213918135,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9913",0,187.324,"Fruits and Vegetables",0.066756194,6.78,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9914",1,168.45,"Baking Goods",0.104001913,6.63,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9915",0,44.9086,"Health and Hygiene",0.164018678,18.2,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9916",1,153.1656,"Frozen Foods",0.060415636,14,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9917",0,154.6314,"Breads",0.128931187,19.5,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9918",1,35.2848,"Baking Goods",0.161413005,7.855,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9919",0,163.121,"Snack Foods",0.01594096,7.945,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9920",0,265.0884,"Dairy",0,19.85,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9921",0,175.637,"Fruits and Vegetables",0.106697143,9.8,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9922",0,95.9068,"Frozen Foods",0.022562708,7.075,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9923",0,55.5298,"Dairy",0.174319632,11.65,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9924",1,174.4054,"Soft Drinks",0.075295456,13,1998,"OUT010","Tier 3","Medium","Grocery Store"
"9925",0,120.6782,"Dairy",0.063266852,12.9143400976419,1985,"OUT019","Tier 1","Small","Grocery Store"
"9926",0,104.399,"Snack Foods",0.052525654,17.5,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9927",0,141.2154,"Fruits and Vegetables",0.036285125,9.6,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9928",0,111.4544,"Household",0.12471467,8.895,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9929",0,150.0708,"Health and Hygiene",0.021694101,11.395,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9930",0,119.9414,"Breads",0.046366458,15,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9931",0,137.818,"Snack Foods",0.012605492,18.2,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9932",0,62.8168,"Health and Hygiene",0.112498699,8.42,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9933",0,110.5228,"Fruits and Vegetables",0.021691386,8.775,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9934",0,229.801,"Household",0.074046742,13.1799075374337,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9935",1,173.708,"Fruits and Vegetables",0.242768664,7.59,1998,"OUT010","Tier 3","Medium","Grocery Store"
"9936",0,152.234,"Dairy",0.033401862,18.35,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9937",0,170.2764,"Dairy",0.042206477,17.25,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9938",0,104.2622,"Household",0.048019877,9.195,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9939",0,241.5512,"Soft Drinks",0.167016095,10.1,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9940",0,195.511,"Household",0.077664737,19.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9941",1,114.1176,"Dairy",0.075155997,5.75,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9942",0,34.1558,"Frozen Foods",0.039816816,13.65,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9943",0,175.637,"Snack Foods",0.070964186,21.2,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9944",1,194.1452,"Meat",0.022040367,9.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9945",0,63.1168,"Health and Hygiene",0.027770577,19.35,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9946",1,187.7872,"Snack Foods",0.025735975,7.42,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9947",0,105.2622,"Frozen Foods",0.112150406,19,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9948",0,123.1046,"Breads",0.105748691,11,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9949",1,81.1934,"Baking Goods",0.025370468,15.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9950",1,113.8492,"Fruits and Vegetables",0.063508168,12.5847955384558,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9951",0,61.5852,"Dairy",0.038513862,6.92,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9952",1,95.112,"Snack Foods",0.070362085,12.0424146349321,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9953",1,46.9744,"Fruits and Vegetables",0.028100349,20,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9954",1,122.973,"Dairy",0.009661057,10.895,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9955",0,86.2198,"Dairy",0.044708228,14.1582039637215,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9956",1,60.5194,"Dairy",0.099297902,15.6,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9957",0,43.7086,"Health and Hygiene",0.071122419,7.93,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9958",0,185.3266,"Fruits and Vegetables",0,16.85,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9959",1,140.9838,"Fruits and Vegetables",0.051920175,12.4005128278004,1985,"OUT019","Tier 1","Small","Grocery Store"
"9960",0,224.3404,"Dairy",0.057148803,16,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9961",1,152.7366,"Meat",0.009820129,9.59956060406469,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9962",1,56.9904,"Starchy Foods",0.044148717,7.06,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9963",0,210.1954,"Household",0.018148732,13.5990275145219,1985,"OUT019","Tier 1","Small","Grocery Store"
"9964",0,105.7938,"Hard Drinks",0.015304311,18.35,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9965",0,122.2072,"Snack Foods",0.141816013,20.35,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9966",0,95.6436,"Baking Goods",0.04320284,7.75,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9967",0,154.7656,"Household",0.075727897,7.475,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9968",0,257.5672,"Health and Hygiene",0.020947887,10.895,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9969",0,186.2556,"Household",0.012480591,12.6,1998,"OUT010","Tier 3","Medium","Grocery Store"
"9970",0,129.6968,"Household",0.06127993,15.25,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9971",1,224.7062,"Fruits and Vegetables",0.062399603,16.35,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9972",1,104.5622,"Canned",0.104063695,20,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9973",0,178.366,"Household",0.047708667,11.3,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9974",0,150.105,"Dairy",0.061912597,9.27,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9975",0,228.301,"Baking Goods",0.035611045,12.65,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9976",1,48.6008,"Baking Goods",0.091172403,10.395,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9977",0,250.8408,"Snack Foods",0.009963834,11.0906680447601,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9978",0,147.8392,"Frozen Foods",0.032694281,17.1,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9979",0,117.515,"Household",0,12.1225818113764,1985,"OUT019","Tier 1","Small","Grocery Store"
"9980",0,176.8054,"Snack Foods",0.025302804,15.6,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9981",0,260.6962,"Household",0.011027014,5.21,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9982",0,36.2848,"Household",0,11.9692021136009,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9983",0,117.3124,"Snack Foods",0.052280828,18.5,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9984",0,184.4292,"Meat",0.083729547,20.35,1987,"OUT013","Tier 3","High","Supermarket Type1"
"9985",1,187.0214,"Frozen Foods",0.094064368,19.2,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9986",0,228.001,"Fruits and Vegetables",0.017527666,7.51,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9987",1,175.4738,"Starchy Foods",0.007055259,21.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"9988",1,35.219,"Snack Foods",0.041445492,17.6,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"9989",1,156.7972,"Snack Foods",0.172726426,16,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9990",0,254.933,"Meat",0.084284513,15.2,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9991",0,239.4564,"Snack Foods",0.06448577,13.35,1998,"OUT010","Tier 3","Medium","Grocery Store"
"9992",1,115.7518,"Snack Foods",0.035499428,15.6,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"9993",0,39.7796,"Frozen Foods",0.084343183,11.3874355701281,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9994",1,209.7928,"Snack Foods",0.023068402,6.785,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"9995",0,103.6306,"Fruits and Vegetables",0.021450443,20.85,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"9996",0,217.1192,"Household",0.070227182,12.7261805155724,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9997",0,224.372,"Soft Drinks",0.159334462,9.395,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"9998",0,236.1906,"Frozen Foods",0.032468955,10.6778421535365,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"9999",0,127.2678,"Household",0.051227193,17.7,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10000",0,127.402,"Household",0.034643462,16.35,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10001",0,165.1842,"Household",0.038956669,17.1,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10002",0,221.5114,"Baking Goods",0.114317778,13.0984721189731,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10003",0,228.2694,"Snack Foods",0.039725274,12.2868344981399,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10004",0,211.327,"Canned",0.127707501,6.3,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10005",1,94.912,"Canned",0.026573609,16.85,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10006",0,164.9526,"Starchy Foods",0.060237241,18.25,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10007",0,227.4352,"Snack Foods",0.091949401,15.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10008",0,82.325,"Frozen Foods",0.015095622,5.48,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10009",0,63.7194,"Breads",0.048881014,12.6,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10010",1,140.3838,"Breads",0,11.2250085402143,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10011",0,128.6678,"Household",0.065726925,20.35,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10012",0,89.1172,"Meat",0.025636945,15.6918367260617,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10013",1,116.2466,"Fruits and Vegetables",0.088502045,7.72,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10014",0,237.7248,"Snack Foods",0.019073386,15.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10015",1,207.5296,"Baking Goods",0.039200151,8.895,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10016",0,52.2298,"Hard Drinks",0.021344178,16.75,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10017",0,35.0874,"Health and Hygiene",0.030355463,5.175,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10018",1,43.9112,"Meat",0.07027007,6.785,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10019",0,188.3898,"Fruits and Vegetables",0.130733334,9.695,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10020",1,52.3008,"Baking Goods",0.140584452,9.8,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10021",1,36.3532,"Meat",0.026597059,13.65,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10022",1,242.8512,"Fruits and Vegetables",0.014365128,7.35,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10023",0,154.134,"Dairy",0.033281349,18.35,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10024",0,92.112,"Soft Drinks",0.128309411,12.1870195553567,1985,"OUT019","Tier 1","Small","Grocery Store"
"10025",0,119.144,"Snack Foods",0.080619969,10.195,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10026",0,231.6642,"Fruits and Vegetables",0.181092301,12.85,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10027",1,228.6352,"Snack Foods",0.015887996,14.015085338325,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10028",0,121.2414,"Frozen Foods",0.005559688,7.93,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10029",1,60.4904,"Starchy Foods",0.07686393,12.6375803623554,1985,"OUT019","Tier 1","Small","Grocery Store"
"10030",0,162.7526,"Household",0.015431545,12.1,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10031",0,100.07,"Fruits and Vegetables",0.183368339,8.985,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10032",0,164.5842,"Health and Hygiene",0.042751812,5.485,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10033",0,214.985,"Dairy",0.070141633,16.7,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10034",0,103.6674,"Health and Hygiene",0.162626685,13.5854170114307,1985,"OUT019","Tier 1","Small","Grocery Store"
"10035",1,123.2388,"Fruits and Vegetables",0.100174939,20.7,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10036",0,156.9604,"Health and Hygiene",0.015513314,18,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10037",1,38.0506,"Frozen Foods",0.046081489,6.635,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10038",0,141.2812,"Meat",0.022456327,6.895,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10039",0,173.908,"Hard Drinks",0.044340045,18.25,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10040",1,40.248,"Canned",0.224830093,8.1,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10041",0,82.425,"Dairy",0.083464455,7.02,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10042",1,126.2046,"Frozen Foods",0.06337778,15.7,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10043",0,125.5046,"Fruits and Vegetables",0.057512493,16.25,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10044",1,99.9674,"Meat",0.025926223,11.8,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10045",1,45.1086,"Soft Drinks",0.152573001,6.11,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10046",0,176.1396,"Hard Drinks",0.122550245,4.61,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10047",0,172.6738,"Soft Drinks",0.097885516,17.5,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10048",0,107.128,"Baking Goods",0.08454227,12.8688197122158,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10049",1,124.8362,"Frozen Foods",0.083694927,13.5734647237835,1985,"OUT019","Tier 1","Small","Grocery Store"
"10050",0,90.3488,"Canned",0.124555719,19.2,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10051",0,103.799,"Canned",0.103473165,16.2,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10052",0,43.377,"Soft Drinks",0.053372178,15.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10053",0,141.547,"Household",0.051945908,8.51,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10054",0,228.201,"Fruits and Vegetables",0.029172707,7.51,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10055",1,229.4352,"Snack Foods",0.027953194,11.1694961432473,1985,"OUT019","Tier 1","Small","Grocery Store"
"10056",0,195.0478,"Others",0.09060629,9.8,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10057",0,42.6454,"Household",0.024430294,14,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10058",1,233.7616,"Meat",0.069695361,11.395,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10059",0,146.976,"Snack Foods",0.02800432,7.275,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10060",1,162.421,"Baking Goods",0.116651733,10.5,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10061",0,63.0536,"Dairy",0.076364306,11.399313398597,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10062",1,145.6102,"Frozen Foods",0.03258625,10.895,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10063",1,100.6332,"Snack Foods",0.144631478,7.21,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10064",1,92.6436,"Dairy",0.113564473,14.0955423744219,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10065",1,110.4544,"Meat",0.010940934,11.65,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10066",1,44.7402,"Snack Foods",0.134597662,7.63,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10067",0,59.4246,"Frozen Foods",0.114329308,11.9405237514147,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10068",0,122.5046,"Fruits and Vegetables",0.036268455,14.9120596634817,1985,"OUT019","Tier 1","Small","Grocery Store"
"10069",0,33.4874,"Baking Goods",0.111447593,12.3,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10070",0,152.334,"Dairy",0.03305315,13.7775092946829,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10071",1,88.1198,"Frozen Foods",0.220221011,9.395,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10072",1,191.282,"Snack Foods",0.135767734,11.0402747096344,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10073",0,160.6578,"Meat",0.156615836,17.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10074",0,187.1214,"Canned",0.018556186,14.85,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10075",0,121.1414,"Frozen Foods",0.00557982,7.93,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10076",1,216.3508,"Fruits and Vegetables",0.043756113,12.8857599602704,1985,"OUT019","Tier 1","Small","Grocery Store"
"10077",0,85.4566,"Breads",0,13.5841528732215,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10078",0,165.1526,"Health and Hygiene",0.032256191,11.15,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10079",0,152.3682,"Meat",0.046625941,17.85,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10080",1,145.4418,"Frozen Foods",0.062353714,18.5,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10081",1,98.7726,"Baking Goods",0,14.3,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10082",0,55.593,"Dairy",0.09698132,13.8,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10083",1,250.9092,"Fruits and Vegetables",0.066241884,18.2,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10084",1,110.0254,"Fruits and Vegetables",0.04302561,14.6,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10085",0,62.351,"Snack Foods",0.009579343,13.3,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10086",0,178.037,"Fruits and Vegetables",0.095341405,5.735,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10087",0,123.1046,"Starchy Foods",0.037985629,14.15,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10088",0,152.4708,"Household",0.050071843,12.3315794089363,1985,"OUT019","Tier 1","Small","Grocery Store"
"10089",0,96.8094,"Health and Hygiene",0,17.85,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10090",1,254.2672,"Dairy",0.030901894,20.35,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10091",0,194.0794,"Fruits and Vegetables",0.064663519,10.895,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"10092",0,86.6198,"Canned",0.065053427,19.7,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10093",0,178.137,"Household",0,8.92,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10094",1,45.9086,"Soft Drinks",0.15121816,9.55415887798006,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10095",0,214.2218,"Snack Foods",0.056555477,13.4901428212418,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10096",1,80.6276,"Meat",0.151688857,20.35,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"10097",0,174.937,"Household",0.010049688,13.6,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10098",0,36.3874,"Health and Hygiene",0.054944247,13.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10099",0,239.6222,"Snack Foods",0.028943289,10.8,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10100",0,121.244,"Snack Foods",0.080417724,10.195,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"10101",0,248.346,"Frozen Foods",0.219568112,12.15,1998,"OUT010","Tier 3","Medium","Grocery Store"
"10102",0,125.6704,"Snack Foods",0,11.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10103",0,45.2744,"Dairy",0.119952711,11.15,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10104",0,109.6596,"Seafood",0.021535488,7.97,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10105",0,238.5538,"Dairy",0.025479919,5.44,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"10106",1,195.8768,"Fruits and Vegetables",0.100970195,15.5,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10107",0,121.673,"Health and Hygiene",0.05250462,17,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"10108",1,87.9514,"Baking Goods",0.113918065,11.7568351086109,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"10109",0,207.9612,"Snack Foods",0.07157425,8.8,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"10110",0,175.4738,"Soft Drinks",0.097822555,17.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"10111",0,104.928,"Fruits and Vegetables",0.148381569,12.1,1997,"OUT046","Tier 1","Small","Supermarket Type1"
