Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
1,1548,260.5936,,2,0.020845392,,0,5,2,Medium,3
0,1244,107.02799999999999,,5,0.084953662,9.6,2,8,0,Small,1
1,1503,182.1608,,2,0.047294706,5.305,7,2,1,,1
0,1511,183.6608,,9,0.175539766,16.2,5,7,1,,1
1,781,145.7102,,0,0.007539885,17.5,2,8,0,Small,1
1,1177,89.6488,,11,0.020813453,7.27,4,9,0,Medium,1
1,819,64.1142,,5,0.029417303,,0,5,2,Medium,3
0,489,113.6834,,6,0.10178199,,0,4,0,Small,0
0,135,247.2802,,7,0.039262153,18.6,1,1,2,High,1
0,1556,34.1874,,4,0.021754595,6.675,8,3,2,Medium,2
0,597,176.7054,,6,0.025078117,,0,5,2,Medium,3
1,1503,182.0608,,2,0.047124068,5.305,5,7,1,,1
0,1553,163.9842,,9,0.04281828,5.485,4,9,0,Medium,1
0,422,152.1024,,9,0.056077340999999996,15.7,4,9,0,Medium,1
0,673,35.9216,,15,0.073410642,17.75,2,8,0,Small,1
1,23,163.421,,7,0.025874934,13.85,1,1,2,High,1
1,1129,118.7466,,3,0.088291127,7.72,1,1,2,High,1
0,1237,114.515,,2,0.0,7.26,4,9,0,Medium,1
0,1515,164.4868,,6,0.104371086,,0,5,2,Medium,3
0,937,150.605,,0,0.062136785,9.27,7,2,1,,1
1,793,50.5008,,5,0.139930125,,0,5,2,Medium,3
0,1130,120.844,,6,0.08029289,10.195,2,8,0,Small,1
0,809,123.3046,,3,0.0,14.15,4,9,0,Medium,1
1,1537,111.35700000000001,,5,0.047078339000000004,8.38,8,3,2,Medium,2
1,1075,102.5358,,7,0.12579823099999998,11.5,4,9,0,Medium,1
1,664,110.3912,,7,0.049689828,13.6,5,7,1,,1
0,254,147.1734,,3,0.049278643,18.2,1,1,2,High,1
0,233,96.0436,,1,0.061013490999999996,7.63,1,1,2,High,1
0,1497,43.2428,,6,0.042007527,10.195,4,9,0,Medium,1
1,777,188.8556,,11,0.016205646,19.7,2,8,0,Small,1
1,1326,152.7656,,5,0.037880729,17.75,6,6,1,Small,1
0,854,178.0344,,10,0.07073151700000001,9.695,8,3,2,Medium,2
1,1164,108.9228,,7,0.076498396,8.84,1,1,2,High,1
0,1356,255.9672,,0,0.030435601,17.75,2,8,0,Small,1
1,1474,158.5578,,3,0.035328539,14.85,5,7,1,,1
0,1131,144.7102,,1,0.014637395,5.78,7,2,1,,1
0,57,180.4344,,11,0.034857707,5.94,1,1,2,High,1
0,550,121.2098,,12,0.162119533,,0,4,0,Small,0
0,1438,128.102,,13,0.124739062,,0,4,0,Small,0
0,149,97.0094,,3,0.07786478,21.35,4,9,0,Medium,1
0,450,161.8894,,4,0.09200271,5.825,7,2,1,,1
1,196,132.6626,,6,0.089948119,6.67,2,8,0,Small,1
0,132,108.9938,,14,0.091037229,12.8,2,8,0,Small,1
1,395,51.035,,11,0.0,7.84,1,1,2,High,1
1,675,96.8752,,0,0.10885123,6.75,7,2,1,,1
0,1244,105.728,,5,0.142195014,9.6,3,0,2,,0
1,791,116.4176,,3,0.030631225,10.3,5,7,1,,1
0,821,263.2226,,9,0.059797172,6.825,1,1,2,High,1
0,1337,59.2588,,7,0.0,7.36,1,1,2,High,1
1,85,96.3436,,6,0.12381215699999999,6.305,7,2,1,,1
0,1012,62.9194,,4,0.13866030699999998,13.0,3,0,2,,0
0,1071,85.4882,,1,0.045442395999999996,5.73,4,9,0,Medium,1
1,1525,96.4068,,12,0.024647467000000003,5.26,7,2,1,,1
0,1275,96.0436,,3,0.115686024,,0,5,2,Medium,3
0,829,114.1518,,4,0.055654536,9.1,8,3,2,Medium,2
0,1112,174.2422,,4,0.297424743,8.43,3,0,2,,0
1,46,60.722,,5,0.12182182800000001,15.85,4,9,0,Medium,1
1,551,105.2622,,11,0.10467211400000001,20.0,7,2,1,,1
1,202,90.3514,,5,0.11445075699999999,5.425,6,6,1,Small,1
1,1023,180.9292,,8,0.06662428599999999,16.5,7,2,1,,1
1,1312,184.6266,,7,0.0,18.35,7,2,1,,1
1,1405,120.2782,,0,0.042705388,16.7,5,7,1,,1
0,1371,52.9956,,5,0.11317317199999999,14.1,1,1,2,High,1
1,1111,149.0418,,3,0.025850623,19.1,1,1,2,High,1
1,1300,46.506,,13,0.089014099,17.6,3,0,2,,0
1,1301,176.037,,5,0.017158458999999997,5.44,7,2,1,,1
1,1052,116.3834,,3,0.013058345,13.65,4,9,0,Medium,1
0,225,62.051,,3,0.088278814,,0,5,2,Medium,3
0,1314,156.0314,,2,0.097232874,17.6,3,0,2,,0
0,1522,266.2226,,0,0.11723292699999999,10.3,3,0,2,,0
0,731,253.50400000000002,,14,0.064347565,,0,5,2,Medium,3
0,932,38.619,,1,0.039145429,9.0,7,2,1,,1
1,1277,44.6744,,2,0.061095975999999996,15.85,2,8,0,Small,1
1,601,247.7092,,0,0.022557788999999998,20.25,5,7,1,,1
0,1335,91.2462,,5,0.023314388999999998,8.355,3,0,2,,0
1,1026,102.899,,11,0.06823167299999999,16.5,4,9,0,Medium,1
0,582,158.6604,,15,0.03135221,10.395,8,3,2,Medium,2
0,1386,210.5612,,6,0.11955815300000001,8.8,3,0,2,,0
0,736,105.5964,,6,0.305264825,,0,4,0,Small,0
0,1532,140.8812,,2,0.037594397,6.895,3,0,2,,0
0,161,78.5618,,9,0.058736237999999996,11.8,2,8,0,Small,1
0,627,93.6778,,11,0.121438886,8.71,4,9,0,Medium,1
1,483,91.2804,,8,0.13090015800000002,6.92,6,6,1,Small,1
0,344,94.1094,,11,0.13671013099999998,15.85,4,9,0,Medium,1
1,249,106.5964,,3,0.038192036,7.785,4,9,0,Medium,1
0,1387,86.9856,,0,0.04458772,19.85,5,7,1,,1
0,149,96.9094,,3,0.077901576,21.35,5,7,1,,1
1,765,52.56399999999999,,11,0.031316107999999995,14.0,4,9,0,Medium,1
0,1352,152.534,,4,0.011844058000000001,20.2,5,7,1,,1
1,743,153.7682,,8,0.06358391099999999,20.75,8,3,2,Medium,2
0,421,130.5284,,3,0.035820019,10.895,5,7,1,,1
1,360,39.8138,,5,0.047910155999999995,,0,5,2,Medium,3
0,138,174.537,,6,0.0,21.25,7,2,1,,1
0,295,258.8278,,3,0.036114403999999996,16.2,7,2,1,,1
1,319,83.1276,,7,0.078914647,11.6,6,6,1,Small,1
0,1197,33.2558,,7,0.06972729,,0,4,0,Small,0
1,167,223.9062,,5,0.04969885,6.215,4,9,0,Medium,1
0,1495,53.2298,,10,0.021267169,16.75,5,7,1,,1
1,1525,98.8068,,12,0.024608674,5.26,8,3,2,Medium,2
1,1340,64.95100000000001,,5,0.038537981,7.22,7,2,1,,1
0,1374,37.6506,,0,0.165035146,,0,5,2,Medium,3
0,353,50.6666,,14,0.027089826,10.895,4,9,0,Medium,1
0,1019,160.1578,,3,0.031166435,6.055,5,7,1,,1
0,1345,101.79899999999999,,3,0.031043803,12.5,6,6,1,Small,1
0,837,152.4998,,6,0.14183142699999998,6.035,8,3,2,Medium,2
1,694,130.4942,,2,0.168259451,,0,4,0,Small,0
1,606,108.8596,,3,0.022756451,16.1,3,0,2,,0
1,775,86.3198,,11,0.07384969599999999,12.5,4,9,0,Medium,1
1,357,112.9518,,6,0.035650779,15.6,8,3,2,Medium,2
0,248,125.402,,6,0.044714995,17.85,7,2,1,,1
0,353,50.2666,,14,0.045272429,10.895,3,0,2,,0
1,694,134.2942,,2,0.09608226,15.1,6,6,1,Small,1
0,1319,108.2596,,15,0.021517566000000002,7.97,1,1,2,High,1
1,1017,104.1332,,5,0.128260071,14.5,2,8,0,Small,1
0,31,254.8672,,6,0.089411048,18.7,4,9,0,Medium,1
1,924,245.0486,,7,0.035840212,6.865,2,8,0,Small,1
0,884,263.5252,,13,0.069281708,,0,5,2,Medium,3
0,170,128.431,,9,0.028862957,14.0,2,8,0,Small,1
0,831,72.238,,10,0.058763973,10.8,7,2,1,,1
1,931,229.3694,,3,0.08629332199999999,6.78,7,2,1,,1
1,746,181.795,,5,0.044014887999999995,7.52,6,6,1,Small,1
1,924,244.7486,,7,0.035833435,6.865,6,6,1,Small,1
0,26,40.1164,,10,0.01948183,11.65,7,2,1,,1
0,1468,103.3332,,5,0.023619935,,0,5,2,Medium,3
1,1029,175.237,,11,0.029164278,9.695,2,8,0,Small,1
0,944,118.0124,,6,0.080756828,,0,4,0,Small,0
0,1546,41.9454,,4,0.024326577999999998,14.0,6,6,1,Small,1
0,108,121.9098,,6,0.07192562599999999,6.195,1,1,2,High,1
0,365,170.8422,,0,0.008017245,17.6,5,7,1,,1
0,982,262.291,,1,0.084463753,17.25,4,9,0,Medium,1
0,1205,124.6362,,10,0.06782310400000001,,0,4,0,Small,0
0,309,64.0826,,2,0.0,6.17,6,6,1,Small,1
0,1258,236.5906,,9,0.032884127,14.75,6,6,1,Small,1
0,1216,184.0608,,2,0.017506543,,0,4,0,Small,0
0,1110,191.8162,,7,0.021856851,12.3,6,6,1,Small,1
1,601,248.1092,,0,0.022603837999999998,20.25,8,3,2,Medium,2
0,1138,216.6192,,3,0.030088502000000003,14.0,6,6,1,Small,1
0,995,58.4562,,4,0.045062219,7.105,7,2,1,,1
1,951,193.7504,,3,0.11344683,15.35,5,7,1,,1
0,1321,262.2278,,9,0.104143397,12.0,1,1,2,High,1
0,1359,105.09899999999999,,6,0.08778070199999999,17.5,3,0,2,,0
1,329,113.1544,,3,0.12187388099999999,,0,5,2,Medium,3
0,1429,191.753,,1,0.0,7.39,6,6,1,Small,1
1,664,109.7912,,7,0.049589259000000004,13.6,2,8,0,Small,1
0,163,159.1604,,5,0.176933493,11.1,8,3,2,Medium,2
1,423,247.8092,,12,0.030388183,8.0,8,3,2,Medium,2
0,896,120.2414,,3,0.008763128,9.21,6,6,1,Small,1
0,1366,105.09899999999999,,11,0.10368301199999999,16.2,5,7,1,,1
0,598,122.5072,,6,0.141697997,20.35,1,1,2,High,1
0,1322,121.8414,,4,0.012725138,18.6,7,2,1,,1
0,1060,53.3298,,7,0.067257683,8.935,3,0,2,,0
0,1064,41.7454,,3,0.028639386,7.35,4,9,0,Medium,1
0,74,90.0804,,5,0.064896679,13.35,1,1,2,High,1
1,1365,150.3708,,6,0.090060741,8.27,7,2,1,,1
0,150,114.4518,,1,0.071018789,7.27,1,1,2,High,1
1,47,194.9794,,0,0.145839766,10.195,6,6,1,Small,1
0,1223,186.524,,3,0.040514888,11.65,2,8,0,Small,1
1,1211,259.1278,,7,0.048621862,9.895,1,1,2,High,1
0,272,233.7958,,3,0.096265377,,0,5,2,Medium,3
0,560,98.8042,,2,0.098413825,10.8,2,8,0,Small,1
0,113,141.0154,,1,0.041009558,11.6,4,9,0,Medium,1
1,629,45.2402,,12,0.01611834,17.6,7,2,1,,1
0,1192,169.3474,,4,0.019490421,9.0,1,1,2,High,1
1,1263,184.7924,,11,0.072095416,8.71,1,1,2,High,1
1,1418,160.8578,,12,0.143118865,10.5,8,3,2,Medium,2
0,1258,239.1906,,9,0.032957049,14.75,5,7,1,,1
0,1173,156.863,,6,0.13750615,12.85,5,7,1,,1
0,941,109.7228,,9,0.029832699,,0,4,0,Small,0
0,587,167.0474,,3,0.026288547000000002,19.35,8,3,2,Medium,2
1,111,193.2478,,7,0.0,16.85,8,3,2,Medium,2
1,590,126.9678,,7,0.051572555,20.0,4,9,0,Medium,1
0,731,253.604,,14,0.06460687799999999,12.15,1,1,2,High,1
0,997,85.1224,,9,0.152556491,7.68,2,8,0,Small,1
0,1394,255.8014,,11,0.0,14.15,2,8,0,Small,1
0,289,167.7842,,2,0.032589486,16.35,4,9,0,Medium,1
1,590,128.8678,,7,0.051482762,20.0,6,6,1,Small,1
0,86,117.7808,,2,0.039529574,20.85,1,1,2,High,1
0,1462,158.3288,,0,0.087480308,,0,4,0,Small,0
0,984,122.5072,,6,0.052282677,17.85,5,7,1,,1
0,837,155.3998,,6,0.14125601,6.035,2,8,0,Small,1
1,594,48.4692,,0,0.072381223,12.35,6,6,1,Small,1
1,1062,180.4292,,2,0.15328266699999998,18.7,3,0,2,,0
0,279,148.5076,,6,0.033735736,,0,5,2,Medium,3
0,331,191.1162,,9,0.030489311,18.35,6,6,1,Small,1
0,1025,36.9848,,4,0.064123807,10.695,7,2,1,,1
1,989,229.801,,7,0.12377209300000001,,0,4,0,Small,0
0,564,120.4782,,0,0.036190683,7.89,4,9,0,Medium,1
0,370,210.4586,,3,0.016955625,6.655,6,6,1,Small,1
0,240,37.5164,,13,0.0,15.85,1,1,2,High,1
1,1541,74.2354,,7,0.12676414,8.35,1,1,2,High,1
0,1438,128.30200000000002,,13,0.071388493,12.5,5,7,1,,1
0,43,180.3002,,0,0.09362022699999999,,0,4,0,Small,0
1,117,91.212,,11,0.102638435,20.25,1,1,2,High,1
0,1336,134.3942,,9,0.036729896,,0,4,0,Small,0
0,519,61.9878,,10,0.046679027000000005,10.1,5,7,1,,1
1,1358,79.49600000000001,,3,0.050744935,,0,4,0,Small,0
0,1213,173.608,,3,0.110011687,7.1,2,8,0,Small,1
0,192,38.4164,,7,0.09914704699999999,12.85,4,9,0,Medium,1
0,747,191.9162,,3,0.07104407,7.68,5,7,1,,1
0,1116,51.3982,,15,0.05630601,12.6,8,3,2,Medium,2
1,692,176.437,,7,0.224850832,,0,4,0,Small,0
0,258,197.8768,,3,0.058164228,,0,4,0,Small,0
1,181,61.3194,,0,0.09914376,15.6,2,8,0,Small,1
0,569,100.1674,,9,0.092883309,5.32,2,8,0,Small,1
0,1534,106.3306,,4,0.110268903,8.275,6,6,1,Small,1
1,1095,56.1588,,8,0.06087929,,0,5,2,Medium,3
0,1343,59.2562,,2,0.036093981000000004,18.85,4,9,0,Medium,1
0,821,264.9226,,9,0.060185494000000006,6.825,7,2,1,,1
0,1397,149.6366,,3,0.060185494000000006,11.1,7,2,1,,1
1,301,126.2046,,7,0.037923591,15.7,4,9,0,Medium,1
1,689,158.7288,,6,0.023533497999999996,5.675,4,9,0,Medium,1
1,691,123.273,,6,0.08824867900000001,8.895,1,1,2,High,1
0,790,55.6614,,10,0.17028604600000002,14.65,6,6,1,Small,1
0,1077,249.1434,,7,0.119384984,17.0,2,8,0,Small,1
0,922,197.4084,,1,0.11514580199999999,11.8,6,6,1,Small,1
0,99,211.8902,,6,0.033889856,19.75,2,8,0,Small,1
0,501,109.4886,,3,0.0,,0,5,2,Medium,3
0,1146,122.473,,0,0.12281978699999999,14.3,5,7,1,,1
0,897,189.8214,,11,0.018600515,14.85,4,9,0,Medium,1
1,1078,100.8674,,2,0.121285843,,0,5,2,Medium,3
0,582,156.9604,,15,0.031225013,10.395,2,8,0,Small,1
1,1536,87.8198,,0,0.038026496,,0,5,2,Medium,3
1,343,39.4506,,7,0.046161862000000005,6.635,4,9,0,Medium,1
0,396,196.7452,,7,0.089326677,18.25,7,2,1,,1
0,120,97.241,,7,0.011631211,17.7,4,9,0,Medium,1
0,393,141.9812,,5,0.09346262300000001,14.85,2,8,0,Small,1
1,685,227.9036,,12,0.080034782,5.035,4,9,0,Medium,1
0,1395,88.383,,6,0.075037671,15.35,7,2,1,,1
1,992,206.3638,,3,0.07420966799999999,17.1,5,7,1,,1
1,416,185.3608,,6,0.010934025,9.5,4,9,0,Medium,1
0,1513,161.0894,,11,0.028225853,,0,5,2,Medium,3
1,607,211.2244,,0,0.030572402000000002,20.6,5,7,1,,1
0,489,114.2834,,6,0.058461026,7.235,7,2,1,,1
1,318,168.8816,,2,0.0,19.35,4,9,0,Medium,1
1,520,40.848,,11,0.135083344,8.1,7,2,1,,1
1,955,149.9708,,2,0.0,9.035,1,1,2,High,1
1,996,218.9798,,11,0.222858466,11.0,3,0,2,,0
1,1246,230.1668,,7,0.0634319,10.0,8,3,2,Medium,2
0,248,125.602,,6,0.044455084000000006,17.85,6,6,1,Small,1
0,868,148.0734,,11,0.053245569000000006,6.65,1,1,2,High,1
0,1411,143.0812,,1,0.056155764000000004,,0,5,2,Medium,3
1,1248,153.3314,,2,0.033410165,9.3,1,1,2,High,1
0,709,251.7724,,5,0.073652769,15.7,6,6,1,Small,1
1,1208,176.7054,,3,0.103691909,15.2,1,1,2,High,1
0,1419,32.59,,4,0.0,9.105,2,8,0,Small,1
1,1132,63.3194,,7,0.043992138,9.42,5,7,1,,1
0,421,130.5284,,3,0.062589297,,0,4,0,Small,0
1,1248,156.7314,,2,0.055968342000000004,9.3,3,0,2,,0
1,226,125.2704,,6,0.093638018,11.8,6,6,1,Small,1
0,910,92.4488,,11,0.124026934,19.2,6,6,1,Small,1
0,631,101.3332,,12,0.024625736000000002,6.55,8,3,2,Medium,2
0,1173,158.263,,6,0.13711365,12.85,1,1,2,High,1
1,171,180.96599999999998,,7,0.017935792,,0,5,2,Medium,3
0,1535,80.7592,,5,0.015891457,9.195,5,7,1,,1
1,101,162.221,,5,0.20428075399999998,,0,4,0,Small,0
0,384,179.9634,,13,0.041459372,14.0,8,3,2,Medium,2
0,577,156.1656,,9,0.030183371,10.1,1,1,2,High,1
1,23,161.921,,7,0.025949002999999998,13.85,5,7,1,,1
1,1551,98.4042,,2,0.0,12.0,7,2,1,,1
1,312,104.0648,,12,0.098864176,,0,4,0,Small,0
1,549,76.5012,,3,0.06446883,13.8,8,3,2,Medium,2
1,360,41.0138,,5,0.048240927999999995,10.8,5,7,1,,1
1,918,173.2396,,3,0.10676038300000001,12.3,8,3,2,Medium,2
0,977,86.6856,,0,0.097766473,17.6,7,2,1,,1
0,1071,85.1882,,1,0.045628497000000004,5.73,7,2,1,,1
0,490,93.31200000000001,,1,0.07322220900000001,15.35,1,1,2,High,1
0,981,114.9492,,9,0.09721299800000001,15.2,4,9,0,Medium,1
1,1418,158.4578,,12,0.143344479,10.5,7,2,1,,1
0,268,250.7382,,10,0.140888464,15.75,5,7,1,,1
0,1530,143.6128,,1,0.114571006,,0,4,0,Small,0
1,1475,36.4874,,12,0.167371926,,0,5,2,Medium,3
0,224,111.3886,,3,0.128307691,17.1,1,1,2,High,1
0,1284,130.9626,,6,0.0,19.0,6,6,1,Small,1
0,180,239.4538,,14,0.059440997999999995,14.6,1,1,2,High,1
1,1185,104.4306,,7,0.087243604,6.765,6,6,1,Small,1
1,1494,90.1514,,0,0.029933263999999998,10.395,4,9,0,Medium,1
0,574,179.1976,,4,0.10401075300000001,,0,4,0,Small,0
0,1481,59.6536,,3,0.058027764,10.695,8,3,2,Medium,2
0,432,210.1954,,7,0.026343715,8.895,2,8,0,Small,1
0,1515,163.0868,,6,0.105091664,17.6,5,7,1,,1
1,36,123.5388,,1,0.112664944,8.85,2,8,0,Small,1
0,414,86.5224,,7,0.127740015,14.3,4,9,0,Medium,1
1,1044,61.3194,,3,0.159442933,17.25,4,9,0,Medium,1
0,1231,186.0582,,6,0.03106937,8.63,1,1,2,High,1
0,121,80.9276,,1,0.183354585,14.15,1,1,2,High,1
0,1523,224.7088,,10,0.04083467,9.5,2,8,0,Small,1
1,798,173.8054,,1,0.045054813,13.0,4,9,0,Medium,1
1,327,105.8596,,2,0.136674035,,0,4,0,Small,0
1,1204,196.0426,,2,0.03389839,12.35,8,3,2,Medium,2
0,402,118.6782,,0,0.020955763,13.1,8,3,2,Medium,2
0,356,211.3244,,9,0.017633471,,0,5,2,Medium,3
0,1330,166.2526,,9,0.056476427,,0,4,0,Small,0
1,863,168.4448,,3,0.05877842900000001,14.5,1,1,2,High,1
0,1014,90.9146,,6,0.028413442999999997,16.5,6,6,1,Small,1
0,1150,172.00799999999998,,10,0.044319101,18.25,4,9,0,Medium,1
0,38,86.3198,,6,0.026609813,15.25,2,8,0,Small,1
1,632,143.3128,,6,0.158947217,,0,5,2,Medium,3
0,710,158.3946,,10,0.048289770999999995,10.5,7,2,1,,1
0,913,188.7898,,6,0.047880884000000005,18.6,6,6,1,Small,1
1,924,243.1486,,7,0.035810387,6.865,1,1,2,High,1
1,1494,88.5514,,0,0.0,10.395,8,3,2,Medium,2
0,268,251.5382,,10,0.139922439,,0,5,2,Medium,3
1,298,127.7994,,8,0.034678781,21.1,3,0,2,,0
1,1022,169.6816,,6,0.128036069,19.6,2,8,0,Small,1
1,689,157.7288,,6,0.023477413,5.675,1,1,2,High,1
0,444,48.006,,1,0.0,9.8,6,6,1,Small,1
1,1172,39.0848,,5,0.16076514,,0,5,2,Medium,3
0,808,196.7452,,6,0.100117939,7.235,4,9,0,Medium,1
1,442,49.7034,,5,0.082433257,19.35,5,7,1,,1
1,1246,230.9668,,7,0.063272773,10.0,4,9,0,Medium,1
0,588,47.5034,,9,0.0,15.2,2,8,0,Small,1
0,641,165.9526,,8,0.061048127,7.865,6,6,1,Small,1
1,463,161.792,,11,0.02740216,19.5,5,7,1,,1
1,1540,196.3426,,5,0.062331643,12.5,6,6,1,Small,1
1,1338,91.412,,6,0.070691105,7.64,6,6,1,Small,1
0,735,128.9678,,6,0.136856178,6.405,8,3,2,Medium,2
1,1230,104.999,,2,0.044215795,5.19,1,1,2,High,1
1,1294,166.1158,,6,0.033990657,7.81,2,8,0,Small,1
0,958,119.14399999999999,,3,0.12176716800000001,7.72,5,7,1,,1
0,212,154.834,,11,0.027169816,7.55,2,8,0,Small,1
0,1047,192.2846,,2,0.081500543,14.8,7,2,1,,1
0,154,164.62099999999998,,14,0.019585531,14.5,7,2,1,,1
1,13,120.0782,,6,0.047248393,17.6,6,6,1,Small,1
0,1288,207.4612,,6,0.096362017,12.6,4,9,0,Medium,1
0,398,170.4448,,4,0.103652052,12.5,5,7,1,,1
1,970,186.12400000000002,,5,0.11010856599999999,6.035,3,0,2,,0
1,50,115.8492,,11,0.05028647,,0,4,0,Small,0
0,1395,89.383,,6,0.074919567,15.35,8,3,2,Medium,2
0,747,191.8162,,3,0.124137242,,0,4,0,Small,0
1,781,145.5102,,0,0.007582533000000001,17.5,7,2,1,,1
0,241,178.86599999999999,,7,0.04538799599999999,15.7,8,3,2,Medium,2
0,45,264.6226,,11,0.025805706,10.0,1,1,2,High,1
0,1298,156.8604,,9,0.090143906,14.5,8,3,2,Medium,2
1,1262,228.8352,,2,0.03694032,10.395,4,9,0,Medium,1
1,1471,183.595,,2,0.042673450999999994,12.15,6,6,1,Small,1
0,1529,230.6642,,3,0.108360852,12.85,4,9,0,Medium,1
0,1552,250.9092,,11,0.0,7.725,7,2,1,,1
1,1502,197.31099999999998,,5,0.080669843,19.7,1,1,2,High,1
0,977,86.1856,,0,0.097216576,17.6,2,8,0,Small,1
0,1362,41.948,,14,0.0,13.85,4,9,0,Medium,1
1,151,213.856,,2,0.094851844,6.155,5,7,1,,1
1,712,187.953,,3,0.10299915400000001,,0,4,0,Small,0
1,317,140.1496,,11,0.06075476,,0,4,0,Small,0
1,594,50.2692,,0,0.072507467,12.35,4,9,0,Medium,1
0,1379,97.97,,12,0.079663441,6.44,7,2,1,,1
1,152,231.8958,,1,0.077486687,19.5,8,3,2,Medium,2
0,959,36.7532,,13,0.062414139,12.15,5,7,1,,1
1,1340,63.951,,5,0.038313974,7.22,6,6,1,Small,1
0,293,77.267,,0,0.09267267800000001,20.7,6,6,1,Small,1
0,262,49.3034,,5,0.007226532,7.09,4,9,0,Medium,1
1,711,85.2198,,7,0.131836711,9.395,5,7,1,,1
1,1363,263.1568,,5,0.076179549,15.5,7,2,1,,1
0,885,255.8672,,9,0.020850388,,0,5,2,Medium,3
0,1193,117.2492,,11,0.031790174,,0,5,2,Medium,3
0,436,46.4744,,5,0.10186791099999999,9.195,7,2,1,,1
0,190,191.5846,,1,0.023557678,16.1,1,1,2,High,1
1,908,101.2332,,6,0.242083443,7.21,3,0,2,,0
0,688,162.3868,,4,0.12074163800000001,8.39,5,7,1,,1
1,732,80.696,,13,0.066168292,10.5,6,6,1,Small,1
0,575,109.5254,,11,0.013290868,13.8,5,7,1,,1
1,6,56.3588,,6,0.0,13.65,8,3,2,Medium,2
0,1379,98.17,,12,0.079149445,6.44,1,1,2,High,1
0,1221,188.7872,,4,0.129860583,19.0,8,3,2,Medium,2
0,889,97.3384,,9,0.018878167,12.5,4,9,0,Medium,1
0,186,175.83700000000002,,5,0.078743805,10.3,2,8,0,Small,1
1,111,192.7478,,7,0.159855844,16.85,2,8,0,Small,1
0,1364,82.7566,,12,0.054207549,17.1,2,8,0,Small,1
1,1183,34.5558,,7,0.0,7.75,5,7,1,,1
0,474,81.925,,6,0.045261336,9.395,6,6,1,Small,1
1,1351,254.0382,,3,0.254630746,12.85,3,0,2,,0
1,975,55.6298,,0,0.0,5.325,1,1,2,High,1
1,1341,164.0526,,7,0.037598636,14.0,5,7,1,,1
0,176,51.2324,,3,0.035976809,,0,4,0,Small,0
0,1526,264.6884,,9,0.069686501,9.0,5,7,1,,1
0,131,154.5972,,4,0.019982858,8.02,7,2,1,,1
0,648,186.6924,,6,0.0,13.65,7,2,1,,1
1,1052,116.1834,,3,0.013038075,13.65,2,8,0,Small,1
0,966,75.9354,,4,0.026941677999999997,20.7,4,9,0,Medium,1
0,1275,93.8436,,3,0.0,8.615,7,2,1,,1
0,1520,63.8168,,9,0.027871135,19.35,7,2,1,,1
0,159,193.1794,,12,0.087452117,17.85,6,6,1,Small,1
0,854,177.3344,,10,0.070385933,9.695,1,1,2,High,1
0,159,194.2794,,12,0.153146326,,0,4,0,Small,0
0,272,233.9958,,3,0.161912574,19.1,3,0,2,,0
1,801,156.263,,6,0.009890655,,0,5,2,Medium,3
0,803,111.2544,,6,0.10331031,,0,5,2,Medium,3
0,1200,112.286,,10,0.11245226,10.195,5,7,1,,1
0,370,210.6586,,3,0.028385607,6.655,3,0,2,,0
0,663,205.1638,,11,0.123572515,16.5,3,0,2,,0
0,1376,174.537,,6,0.070819614,21.2,5,7,1,,1
0,387,262.5594,,7,0.04006567,,0,4,0,Small,0
1,276,58.321999999999996,,11,0.030089171,13.0,2,8,0,Small,1
0,1376,177.037,,6,0.070662917,21.2,6,6,1,Small,1
0,1468,102.2332,,5,0.023771773,14.0,4,9,0,Medium,1
0,1303,212.9902,,4,0.098655965,,0,5,2,Medium,3
0,457,56.7614,,7,0.026591023999999998,16.6,5,7,1,,1
1,1235,57.9562,,0,0.11360448699999999,13.5,3,0,2,,0
0,34,146.1102,,9,0.089515698,10.0,8,3,2,Medium,2
0,564,117.7782,,0,0.036134504,7.89,2,8,0,Small,1
0,237,194.81099999999998,,4,0.09012364099999999,,0,5,2,Medium,3
0,866,56.8614,,14,0.011135836999999999,,0,5,2,Medium,3
1,481,211.2928,,6,0.023104767000000002,6.785,7,2,1,,1
1,1541,74.0354,,7,0.12684572800000002,8.35,6,6,1,Small,1
1,927,124.87299999999999,,0,0.0,,0,5,2,Medium,3
1,616,119.2098,,6,0.07281702599999999,9.8,1,1,2,High,1
0,1439,174.3054,,6,0.0,11.1,5,7,1,,1
1,25,44.2112,,6,0.111652253,7.645,3,0,2,,0
1,1452,242.5196,,5,0.025938267,,0,5,2,Medium,3
0,221,77.867,,2,0.047386238,,0,4,0,Small,0
1,965,189.053,,1,0.00704434,6.115,2,8,0,Small,1
0,1438,128.002,,13,0.070899006,,0,5,2,Medium,3
1,1488,167.8816,,12,0.08158202099999999,19.85,4,9,0,Medium,1
0,1472,58.3588,,14,0.11815766400000001,18.6,6,6,1,Small,1
1,1488,169.6816,,12,0.0,19.85,8,3,2,Medium,2
1,1082,49.6666,,5,0.055718399,11.85,2,8,0,Small,1
0,1506,152.2998,,1,0.043458854000000005,,0,4,0,Small,0
0,861,102.899,,9,0.058461026,8.485,7,2,1,,1
1,672,185.3582,,15,0.021607186,7.42,4,9,0,Medium,1
1,1253,182.5634,,5,0.10735591400000001,16.0,7,2,1,,1
